0.000000000,0.000000000,2.000000000
0.000000000,0.009523810,1.000000000
0.000000000,0.295238095,0.999995503
0.011363636,0.295238095,0.999989221
0.011363636,0.352380952,0.999969416
0.022727273,0.352380952,0.999968718
0.022727273,0.371428571,0.999958004
0.045454545,0.371428571,0.999952367
0.045454545,0.447619048,0.999858194
0.056818182,0.447619048,0.999815882
0.056818182,0.523809524,0.999692728
0.079545455,0.523809524,0.999671934
0.079545455,0.590476190,0.999456043
0.113636364,0.590476190,0.999424097
0.113636364,0.609523810,0.999300770
0.147727273,0.609523810,0.999156263
0.147727273,0.647619048,0.998710535
0.159090909,0.647619048,0.998697589
0.159090909,0.657142857,0.998626940
0.170454545,0.657142857,0.998551622
0.170454545,0.666666667,0.998443340
0.181818182,0.666666667,0.998401965
0.181818182,0.685714286,0.998261184
0.193181818,0.685714286,0.998224450
0.193181818,0.695238095,0.997914187
0.238636364,0.695238095,0.997380375
0.238636364,0.723809524,0.996814765
0.261363636,0.723809524,0.996711852
0.261363636,0.742857143,0.996476709
0.272727273,0.742857143,0.996319210
0.272727273,0.761904762,0.996103347
0.295454545,0.761904762,0.994775673
0.295454545,0.771428571,0.994635631
0.306818182,0.771428571,0.994457292
0.306818182,0.780952381,0.994337067
0.340909091,0.780952381,0.993793548
0.340909091,0.790476190,0.993752595
0.352272727,0.790476190,0.993483789
0.352272727,0.800000000,0.993386259
0.375000000,0.800000000,0.992840558
0.375000000,0.809523810,0.992615124
0.397727273,0.809523810,0.992426974
0.397727273,0.819047619,0.991990602
0.409090909,0.819047619,0.991964601
0.409090909,0.828571429,0.991767037
0.454545455,0.828571429,0.989843308
0.454545455,0.838095238,0.989614563
0.465909091,0.838095238,0.989612774
0.465909091,0.847619048,0.989300747
0.477272727,0.847619048,0.988326960
0.477272727,0.857142857,0.988270096
0.522727273,0.857142857,0.987592334
0.522727273,0.866666667,0.987468498
0.727272727,0.866666667,0.980650138
0.727272727,0.876190476,0.980432633
0.943181818,0.876190476,0.971827763
0.943181818,0.885714286,0.971588605
1.318181818,0.885714286,0.956933045
1.318181818,0.895238095,0.956774493
1.568181818,0.895238095,0.948421078
1.568181818,0.904761905,0.948372724
1.750000000,0.904761905,0.940649190
1.750000000,0.914285714,0.939650595
6.193181818,0.914285714,0.663547056
6.193181818,0.923809524,0.663254254
13.784090909,0.923809524,0.300186032
