0.000000000,0.000000000,2.000000000
0.000000000,0.009523810,1.000000000
0.000000000,0.304761905,0.999988083
0.011363636,0.304761905,0.999982260
0.011363636,0.333333333,0.999975835
0.045454545,0.333333333,0.999964206
0.045454545,0.361904762,0.999907534
0.068181818,0.361904762,0.999902500
0.068181818,0.428571429,0.999714769
0.079545455,0.428571429,0.999687214
0.079545455,0.438095238,0.999649935
0.090909091,0.438095238,0.999649418
0.090909091,0.466666667,0.999597436
0.102272727,0.466666667,0.999580268
0.102272727,0.552380952,0.999290602
0.113636364,0.552380952,0.999222932
0.113636364,0.571428571,0.999186064
0.125000000,0.571428571,0.999042503
0.125000000,0.580952381,0.999037261
0.136363636,0.580952381,0.998953692
0.136363636,0.590476190,0.998950451
0.147727273,0.590476190,0.998796086
0.147727273,0.619047619,0.998674487
0.159090909,0.619047619,0.998617781
0.159090909,0.628571429,0.998605264
0.170454545,0.628571429,0.998547657
0.170454545,0.666666667,0.997964254
0.181818182,0.666666667,0.997937559
0.181818182,0.676190476,0.997546034
0.193181818,0.676190476,0.997331261
0.193181818,0.685714286,0.996798679
0.238636364,0.685714286,0.996322206
0.238636364,0.723809524,0.995711497
0.272727273,0.723809524,0.995333939
0.272727273,0.742857143,0.995156459
0.318181818,0.742857143,0.994564863
0.318181818,0.752380952,0.994558189
0.352272727,0.752380952,0.994330786
0.352272727,0.761904762,0.994121309
0.363636364,0.761904762,0.993993686
0.363636364,0.780952381,0.993024548
0.375000000,0.780952381,0.992854576
0.375000000,0.790476190,0.992410180
0.397727273,0.790476190,0.990244803
0.397727273,0.800000000,0.989741172
0.420454545,0.800000000,0.989577595
0.420454545,0.809523810,0.988890787
0.477272727,0.809523810,0.987379027
0.477272727,0.819047619,0.986750791
0.500000000,0.819047619,0.985997091
0.500000000,0.838095238,0.983989125
0.534090909,0.838095238,0.982001751
0.534090909,0.857142857,0.981333128
0.613636364,0.857142857,0.977384242
0.613636364,0.866666667,0.976477223
0.818181818,0.866666667,0.962856310
0.818181818,0.876190476,0.962120174
0.897727273,0.876190476,0.957953221
0.897727273,0.885714286,0.957757088
0.920454545,0.885714286,0.956539568
0.920454545,0.895238095,0.956413895
1.193181818,0.895238095,0.930138145
1.193181818,0.904761905,0.928996474
1.375000000,0.904761905,0.916026500
1.375000000,0.914285714,0.915540729
1.534090909,0.914285714,0.898468815
1.534090909,0.923809524,0.897819069
7.511363636,0.923809524,0.300951293
