0.000000000,0.000000000,1.999203734
0.000000000,0.009523810,0.999203734
0.000000000,0.314285714,0.978054746
0.011363636,0.314285714,0.976712241
0.011363636,0.390476190,0.969099551
0.022727273,0.390476190,0.968468455
0.022727273,0.438095238,0.964353803
0.045454545,0.438095238,0.961922438
0.045454545,0.571428571,0.937991382
0.056818182,0.571428571,0.935851717
0.056818182,0.619047619,0.918415456
0.068181818,0.619047619,0.918270855
0.068181818,0.638095238,0.915480536
0.090909091,0.638095238,0.910063435
0.090909091,0.657142857,0.902426905
0.113636364,0.657142857,0.889002762
0.113636364,0.685714286,0.865810684
0.136363636,0.685714286,0.851125378
0.136363636,0.695238095,0.844124996
0.147727273,0.695238095,0.841809649
0.147727273,0.704761905,0.840755137
0.170454545,0.704761905,0.836729869
0.170454545,0.723809524,0.829822416
0.181818182,0.723809524,0.828443844
0.181818182,0.733333333,0.825643060
0.193181818,0.733333333,0.816271040
0.193181818,0.752380952,0.808242503
0.227272727,0.752380952,0.804080933
0.227272727,0.771428571,0.792300994
0.238636364,0.771428571,0.788752294
0.238636364,0.780952381,0.762925005
0.250000000,0.780952381,0.755689024
0.250000000,0.790476190,0.754001613
0.272727273,0.790476190,0.753252149
0.272727273,0.800000000,0.747719595
0.363636364,0.800000000,0.718498059
0.363636364,0.809523810,0.710211101
0.397727273,0.809523810,0.708380151
0.397727273,0.828571429,0.706444744
0.465909091,0.828571429,0.652110528
0.465909091,0.838095238,0.642831417
0.488636364,0.838095238,0.640472932
0.488636364,0.847619048,0.633413150
0.590909091,0.847619048,0.590595214
0.590909091,0.857142857,0.589748436
0.670454545,0.857142857,0.569244165
0.670454545,0.866666667,0.567735349
0.795454545,0.866666667,0.539054194
0.795454545,0.885714286,0.531702374
0.852272727,0.885714286,0.522590512
0.852272727,0.895238095,0.516927326
1.068181818,0.895238095,0.461502058
1.068181818,0.904761905,0.461493121
1.306818182,0.904761905,0.424736656
1.306818182,0.914285714,0.423906578
2.102272727,0.914285714,0.339897689
2.102272727,0.923809524,0.339583269
2.636363636,0.923809524,0.301709028
