FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
1.412691269,0.620657504,0.507936537,0.736842096
1.413478848,0.620657504,0.507936537,0.736842096
1.414266427,0.620657504,0.507936537,0.736842096
1.415054005,0.620657504,0.507936537,0.736842096
1.415841584,0.620657504,0.507936537,0.736842096
1.416629163,0.620657504,0.507936537,0.736842096
1.417416742,0.620657504,0.507936537,0.736842096
1.418204320,0.620657504,0.507936537,0.736842096
1.418991899,0.620657504,0.507936537,0.736842096
1.419779478,0.620657504,0.507936537,0.736842096
1.420567057,0.620701492,0.507936537,0.736842096
1.421354635,0.620701492,0.507936537,0.736842096
1.422142214,0.620701492,0.507936537,0.736842096
1.422929793,0.620701492,0.507936537,0.736842096
1.423717372,0.620701492,0.507936537,0.736842096
1.424504950,0.620701492,0.507936537,0.736842096
1.425292529,0.620701492,0.507936537,0.736842096
1.426080108,0.620701492,0.507936537,0.736842096
1.426867687,0.620701492,0.507936537,0.736842096
1.427655266,0.620701492,0.507936537,0.736842096
1.428442844,0.620701492,0.507936537,0.736842096
1.429230423,0.620701492,0.507936537,0.736842096
1.430018002,0.620701492,0.507936537,0.736842096
1.430805581,0.620701492,0.507936537,0.736842096
1.431593159,0.620701492,0.507936537,0.736842096
1.432380738,0.620718241,0.507936537,0.736842096
1.433168317,0.620718241,0.507936537,0.736842096
1.433955896,0.620718241,0.507936537,0.736842096
1.434743474,0.620718241,0.507936537,0.736842096
1.435531053,0.620718241,0.507936537,0.736842096
1.436318632,0.620718241,0.507936537,0.736842096
1.437106211,0.620718241,0.507936537,0.736842096
1.437893789,0.620718241,0.507936537,0.736842096
1.438681368,0.620718241,0.507936537,0.736842096
1.439468947,0.620718241,0.507936537,0.736842096
1.440256526,0.620718241,0.507936537,0.736842096
1.441044104,0.620718241,0.507936537,0.736842096
1.441831683,0.620718241,0.507936537,0.736842096
1.442619262,0.620718241,0.507936537,0.736842096
1.443406841,0.620785356,0.507936537,0.736842096
1.444194419,0.620785356,0.507936537,0.736842096
1.444981998,0.620785356,0.507936537,0.736842096
1.445769577,0.620785356,0.507936537,0.736842096
1.446557156,0.620785356,0.507936537,0.736842096
1.447344734,0.620785356,0.507936537,0.736842096
1.448132313,0.620785356,0.507936537,0.736842096
1.448919892,0.620785356,0.507936537,0.736842096
1.449707471,0.620785356,0.507936537,0.736842096
1.450495050,0.620785356,0.507936537,0.736842096
1.451282628,0.620785356,0.507936537,0.736842096
1.452070207,0.620785356,0.507936537,0.736842096
1.452857786,0.620785356,0.507936537,0.736842096
1.453645365,0.620785356,0.507936537,0.736842096
1.454432943,0.620785356,0.507936537,0.736842096
1.455220522,0.620806634,0.507936537,0.736842096
1.456008101,0.620806634,0.507936537,0.736842096
1.456795680,0.620806634,0.507936537,0.736842096
1.457583258,0.620806634,0.507936537,0.736842096
1.458370837,0.620806634,0.507936537,0.736842096
1.459158416,0.620806634,0.507936537,0.736842096
1.459945995,0.620806634,0.507936537,0.736842096
1.460733573,0.620806634,0.507936537,0.736842096
1.461521152,0.620806634,0.507936537,0.736842096
1.462308731,0.620806634,0.507936537,0.736842096
1.463096310,0.620806634,0.507936537,0.736842096
1.463883888,0.620806634,0.507936537,0.736842096
1.464671467,0.620806634,0.507936537,0.736842096
1.465459046,0.620806634,0.507936537,0.736842096
1.466246625,0.620827198,0.507936537,0.736842096
1.467034203,0.620827198,0.507936537,0.736842096
1.467821782,0.620827198,0.507936537,0.736842096
1.468609361,0.620827198,0.507936537,0.736842096
1.469396940,0.620827198,0.507936537,0.736842096
1.470184518,0.620827198,0.507936537,0.736842096
1.470972097,0.620827198,0.507936537,0.736842096
1.471759676,0.620827198,0.507936537,0.736842096
1.472547255,0.620827198,0.507936537,0.736842096
1.473334833,0.620827198,0.507936537,0.736842096
1.474122412,0.620827198,0.507936537,0.736842096
1.474909991,0.620827198,0.507936537,0.736842096
1.475697570,0.620827198,0.507936537,0.736842096
1.476485149,0.620827198,0.507936537,0.736842096
1.477272727,0.620827198,0.507936537,0.736842096
1.478060306,0.620827198,0.507936537,0.736842096
1.478847885,0.620827198,0.507936537,0.736842096
1.479635464,0.620827198,0.507936537,0.736842096
1.480423042,0.620827198,0.507936537,0.736842096
1.481210621,0.620827198,0.507936537,0.736842096
1.481998200,0.620827198,0.507936537,0.736842096
1.482785779,0.620827198,0.507936537,0.736842096
1.483573357,0.620827198,0.507936537,0.736842096
1.484360936,0.620827198,0.507936537,0.736842096
1.485148515,0.620827198,0.507936537,0.736842096
1.485936094,0.620827198,0.507936537,0.736842096
1.486723672,0.620827198,0.507936537,0.736842096
1.487511251,0.620827198,0.507936537,0.736842096
1.488298830,0.620827198,0.507936537,0.736842096
1.489086409,0.620842457,0.507936537,0.736842096
1.489873987,0.620842457,0.507936537,0.736842096
1.490661566,0.620842457,0.507936537,0.736842096
1.491449145,0.620842457,0.507936537,0.736842096
1.492236724,0.620842457,0.507936537,0.736842096
1.493024302,0.620842457,0.507936537,0.736842096
1.493811881,0.620842457,0.507936537,0.736842096
1.494599460,0.620842457,0.507936537,0.736842096
1.495387039,0.620842457,0.507936537,0.736842096
1.496174617,0.620842457,0.507936537,0.736842096
1.496962196,0.620842457,0.507936537,0.736842096
1.497749775,0.620842457,0.507936537,0.736842096
1.498537354,0.620842457,0.507936537,0.736842096
1.499324932,0.620842457,0.507936537,0.736842096
1.500112511,0.620876551,0.507936537,0.736842096
1.500900090,0.620876551,0.507936537,0.736842096
1.501687669,0.620876551,0.507936537,0.736842096
1.502475248,0.620876551,0.507936537,0.736842096
1.503262826,0.620876551,0.507936537,0.736842096
1.504050405,0.620876551,0.507936537,0.736842096
1.504837984,0.620876551,0.507936537,0.736842096
1.505625563,0.620876551,0.507936537,0.736842096
1.506413141,0.620876551,0.507936537,0.736842096
1.507200720,0.620876551,0.507936537,0.736842096
1.507988299,0.620876551,0.507936537,0.736842096
1.508775878,0.620876551,0.507936537,0.736842096
1.509563456,0.620876551,0.507936537,0.736842096
1.510351035,0.620876551,0.507936537,0.736842096
1.511138614,0.620876551,0.507936537,0.736842096
1.511926193,0.620884299,0.507936537,0.736842096
1.512713771,0.620884299,0.507936537,0.736842096
1.513501350,0.620884299,0.507936537,0.736842096
1.514288929,0.620884299,0.507936537,0.736842096
1.515076508,0.620884299,0.507936537,0.736842096
1.515864086,0.620884299,0.507936537,0.736842096
1.516651665,0.620884299,0.507936537,0.736842096
1.517439244,0.620884299,0.507936537,0.736842096
1.518226823,0.620884299,0.507936537,0.736842096
1.519014401,0.620884299,0.507936537,0.736842096
1.519801980,0.620884299,0.507936537,0.736842096
1.520589559,0.620884299,0.507936537,0.736842096
1.521377138,0.620884299,0.507936537,0.736842096
1.522164716,0.620884299,0.507936537,0.736842096
1.522952295,0.620884299,0.507936537,0.736842096
1.523739874,0.620884299,0.507936537,0.736842096
1.524527453,0.620884299,0.507936537,0.736842096
1.525315032,0.620884299,0.507936537,0.736842096
1.526102610,0.620884299,0.507936537,0.736842096
1.526890189,0.620884299,0.507936537,0.736842096
1.527677768,0.620884299,0.507936537,0.736842096
1.528465347,0.620884299,0.507936537,0.736842096
1.529252925,0.620884299,0.507936537,0.736842096
1.530040504,0.620884299,0.507936537,0.736842096
1.530828083,0.620884299,0.507936537,0.736842096
1.531615662,0.620884299,0.507936537,0.736842096
1.532403240,0.620884299,0.507936537,0.736842096
1.533190819,0.620884299,0.507936537,0.736842096
1.533978398,0.620884299,0.507936537,0.736842096
1.534765977,0.620891690,0.507936537,0.736842096
1.535553555,0.620891690,0.507936537,0.736842096
1.536341134,0.620891690,0.507936537,0.736842096
1.537128713,0.620891690,0.507936537,0.736842096
1.537916292,0.620891690,0.507936537,0.736842096
1.538703870,0.620891690,0.507936537,0.736842096
1.539491449,0.620891690,0.507936537,0.736842096
1.540279028,0.620891690,0.507936537,0.736842096
1.541066607,0.620891690,0.507936537,0.736842096
1.541854185,0.620891690,0.507936537,0.736842096
1.542641764,0.620891690,0.507936537,0.736842096
1.543429343,0.620891690,0.507936537,0.736842096
1.544216922,0.620891690,0.507936537,0.736842096
1.545004500,0.620891690,0.507936537,0.736842096
1.545792079,0.620899439,0.507936537,0.736842096
1.546579658,0.620899439,0.507936537,0.736842096
1.547367237,0.620899439,0.507936537,0.736842096
1.548154815,0.620899439,0.507936537,0.736842096
1.548942394,0.620899439,0.507936537,0.736842096
1.549729973,0.620899439,0.507936537,0.736842096
1.550517552,0.620899439,0.507936537,0.736842096
1.551305131,0.620899439,0.507936537,0.736842096
1.552092709,0.620899439,0.507936537,0.736842096
1.552880288,0.620899439,0.507936537,0.736842096
1.553667867,0.620899439,0.507936537,0.736842096
1.554455446,0.620899439,0.507936537,0.736842096
1.555243024,0.620899439,0.507936537,0.736842096
1.556030603,0.620899439,0.507936537,0.736842096
1.556818182,0.620899439,0.507936537,0.736842096
1.557605761,0.620899439,0.507936537,0.736842096
1.558393339,0.620899439,0.507936537,0.736842096
1.559180918,0.620899439,0.507936537,0.736842096
1.559968497,0.620899439,0.507936537,0.736842096
1.560756076,0.620899439,0.507936537,0.736842096
1.561543654,0.620899439,0.507936537,0.736842096
1.562331233,0.620899439,0.507936537,0.736842096
1.563118812,0.620899439,0.507936537,0.736842096
1.563906391,0.620899439,0.507936537,0.736842096
1.564693969,0.620899439,0.507936537,0.736842096
1.565481548,0.620899439,0.507936537,0.736842096
1.566269127,0.620899439,0.507936537,0.736842096
1.567056706,0.620899439,0.507936537,0.736842096
1.567844284,0.620899439,0.507936537,0.736842096
1.568631863,0.620899439,0.507936537,0.736842096
1.569419442,0.620899439,0.507936537,0.736842096
1.570207021,0.620899439,0.507936537,0.736842096
1.570994599,0.620899439,0.507936537,0.736842096
1.571782178,0.620899439,0.507936537,0.736842096
1.572569757,0.620899439,0.507936537,0.736842096
1.573357336,0.620899439,0.507936537,0.736842096
1.574144914,0.620899439,0.507936537,0.736842096
1.574932493,0.620899439,0.507936537,0.736842096
1.575720072,0.620899439,0.507936537,0.736842096
1.576507651,0.620899439,0.507936537,0.736842096
1.577295230,0.620899439,0.507936537,0.736842096
1.578082808,0.620899439,0.507936537,0.736842096
1.578870387,0.620899439,0.507936537,0.736842096
1.579657966,0.620899439,0.507936537,0.736842096
1.580445545,0.620899439,0.507936537,0.736842096
1.581233123,0.620899439,0.507936537,0.736842096
1.582020702,0.620899439,0.507936537,0.736842096
1.582808281,0.620899439,0.507936537,0.736842096
1.583595860,0.620899439,0.507936537,0.736842096
1.584383438,0.620899439,0.507936537,0.736842096
1.585171017,0.620899439,0.507936537,0.736842096
1.585958596,0.620899439,0.507936537,0.736842096
1.586746175,0.620899439,0.507936537,0.736842096
1.587533753,0.620899439,0.507936537,0.736842096
1.588321332,0.620899439,0.507936537,0.736842096
1.589108911,0.620899439,0.507936537,0.736842096
1.589896490,0.620899439,0.507936537,0.736842096
1.590684068,0.620899439,0.507936537,0.736842096
1.591471647,0.620899439,0.507936537,0.736842096
1.592259226,0.620899439,0.507936537,0.736842096
1.593046805,0.620899439,0.507936537,0.736842096
1.593834383,0.620899439,0.507936537,0.736842096
1.594621962,0.620899439,0.507936537,0.736842096
1.595409541,0.620899439,0.507936537,0.736842096
1.596197120,0.620899439,0.507936537,0.736842096
1.596984698,0.620899439,0.507936537,0.736842096
1.597772277,0.620899439,0.507936537,0.736842096
1.598559856,0.620899439,0.507936537,0.736842096
1.599347435,0.620899439,0.507936537,0.736842096
1.600135014,0.620899439,0.507936537,0.736842096
1.600922592,0.620899439,0.507936537,0.736842096
1.601710171,0.620899439,0.507936537,0.736842096
1.602497750,0.620899439,0.507936537,0.736842096
1.603285329,0.620899439,0.507936537,0.736842096
1.604072907,0.620899439,0.507936537,0.736842096
1.604860486,0.620899439,0.507936537,0.736842096
1.605648065,0.620899439,0.507936537,0.736842096
1.606435644,0.620899439,0.507936537,0.736842096
1.607223222,0.620899439,0.507936537,0.736842096
1.608010801,0.620899439,0.507936537,0.736842096
1.608798380,0.620899439,0.507936537,0.736842096
1.609585959,0.620899439,0.507936537,0.736842096
1.610373537,0.620899439,0.507936537,0.736842096
1.611161116,0.620899439,0.507936537,0.736842096
1.611948695,0.620899439,0.507936537,0.736842096
1.612736274,0.620899439,0.507936537,0.736842096
1.613523852,0.620899439,0.507936537,0.736842096
1.614311431,0.620899439,0.507936537,0.736842096
1.615099010,0.620899439,0.507936537,0.736842096
1.615886589,0.620899439,0.507936537,0.736842096
1.616674167,0.620899439,0.507936537,0.736842096
1.617461746,0.620899439,0.507936537,0.736842096
1.618249325,0.620899439,0.507936537,0.736842096
1.619036904,0.620899439,0.507936537,0.736842096
1.619824482,0.620899439,0.507936537,0.736842096
1.620612061,0.620899439,0.507936537,0.736842096
1.621399640,0.620899439,0.507936537,0.736842096
1.622187219,0.620899439,0.507936537,0.736842096
1.622974797,0.620899439,0.507936537,0.736842096
1.623762376,0.620899439,0.507936537,0.736842096
1.624549955,0.620899439,0.507936537,0.736842096
1.625337534,0.620899439,0.507936537,0.736842096
1.626125113,0.620899439,0.507936537,0.736842096
1.626912691,0.620899439,0.507936537,0.736842096
1.627700270,0.620899439,0.507936537,0.736842096
1.628487849,0.620899439,0.507936537,0.736842096
1.629275428,0.620899439,0.507936537,0.736842096
1.630063006,0.620899439,0.507936537,0.736842096
1.630850585,0.620899439,0.507936537,0.736842096
1.631638164,0.620899439,0.507936537,0.736842096
1.632425743,0.620899439,0.507936537,0.736842096
1.633213321,0.620899439,0.507936537,0.736842096
1.634000900,0.620899439,0.507936537,0.736842096
1.634788479,0.620899439,0.507936537,0.736842096
1.635576058,0.620899439,0.507936537,0.736842096
1.636363636,0.620899439,0.507936537,0.736842096
1.637151215,0.620899439,0.507936537,0.736842096
1.637938794,0.620899439,0.507936537,0.736842096
1.638726373,0.620899439,0.507936537,0.736842096
1.639513951,0.620899439,0.507936537,0.736842096
1.640301530,0.620899439,0.507936537,0.736842096
1.641089109,0.620899439,0.507936537,0.736842096
1.641876688,0.620899439,0.507936537,0.736842096
1.642664266,0.620899439,0.507936537,0.736842096
1.643451845,0.620899439,0.507936537,0.736842096
1.644239424,0.620899439,0.507936537,0.736842096
1.645027003,0.620899439,0.507936537,0.736842096
1.645814581,0.620899439,0.507936537,0.736842096
1.646602160,0.620899439,0.507936537,0.736842096
1.647389739,0.620899439,0.507936537,0.736842096
1.648177318,0.620899439,0.507936537,0.736842096
1.648964896,0.620899439,0.507936537,0.736842096
1.649752475,0.620899439,0.507936537,0.736842096
1.650540054,0.620899439,0.507936537,0.736842096
1.651327633,0.620899439,0.507936537,0.736842096
1.652115212,0.620899439,0.507936537,0.736842096
1.652902790,0.620899439,0.507936537,0.736842096
1.653690369,0.620899439,0.507936537,0.736842096
1.654477948,0.620899439,0.507936537,0.736842096
1.655265527,0.620899439,0.507936537,0.736842096
1.656053105,0.620899439,0.507936537,0.736842096
1.656840684,0.620899439,0.507936537,0.736842096
1.657628263,0.620899439,0.507936537,0.736842096
1.658415842,0.620899439,0.507936537,0.736842096
1.659203420,0.620899439,0.507936537,0.736842096
1.659990999,0.620899439,0.507936537,0.736842096
1.660778578,0.620899439,0.507936537,0.736842096
1.661566157,0.620899439,0.507936537,0.736842096
1.662353735,0.620899439,0.507936537,0.736842096
1.663141314,0.620899439,0.507936537,0.736842096
1.663928893,0.620899439,0.507936537,0.736842096
1.664716472,0.620899439,0.507936537,0.736842096
1.665504050,0.620899439,0.507936537,0.736842096
1.666291629,0.620899439,0.507936537,0.736842096
1.667079208,0.620899439,0.507936537,0.736842096
1.667866787,0.620899439,0.507936537,0.736842096
1.668654365,0.620899439,0.507936537,0.736842096
1.669441944,0.620899439,0.507936537,0.736842096
1.670229523,0.620899439,0.507936537,0.736842096
1.671017102,0.620899439,0.507936537,0.736842096
1.671804680,0.620899439,0.507936537,0.736842096
1.672592259,0.620899439,0.507936537,0.736842096
1.673379838,0.620899439,0.507936537,0.736842096
1.674167417,0.620899439,0.507936537,0.736842096
1.674954995,0.620899439,0.507936537,0.736842096
1.675742574,0.620899439,0.507936537,0.736842096
1.676530153,0.620899439,0.507936537,0.736842096
1.677317732,0.620899439,0.507936537,0.736842096
1.678105311,0.620899439,0.507936537,0.736842096
1.678892889,0.620899439,0.507936537,0.736842096
1.679680468,0.620899439,0.507936537,0.736842096
1.680468047,0.620899439,0.507936537,0.736842096
1.681255626,0.620899439,0.507936537,0.736842096
1.682043204,0.620899439,0.507936537,0.736842096
1.682830783,0.620899439,0.507936537,0.736842096
1.683618362,0.620899439,0.507936537,0.736842096
1.684405941,0.620899439,0.507936537,0.736842096
1.685193519,0.620899439,0.507936537,0.736842096
1.685981098,0.620899439,0.507936537,0.736842096
1.686768677,0.620899439,0.507936537,0.736842096
1.687556256,0.620899439,0.507936537,0.736842096
1.688343834,0.620899439,0.507936537,0.736842096
1.689131413,0.620899439,0.507936537,0.736842096
1.689918992,0.620899439,0.507936537,0.736842096
1.690706571,0.620899439,0.507936537,0.736842096
1.691494149,0.620899439,0.507936537,0.736842096
1.692281728,0.620899439,0.507936537,0.736842096
1.693069307,0.620899439,0.507936537,0.736842096
1.693856886,0.620899439,0.507936537,0.736842096
1.694644464,0.620899439,0.507936537,0.736842096
1.695432043,0.620899439,0.507936537,0.736842096
1.696219622,0.620899439,0.507936537,0.736842096
1.697007201,0.620899439,0.507936537,0.736842096
1.697794779,0.620899439,0.507936537,0.736842096
1.698582358,0.620899439,0.507936537,0.736842096
1.699369937,0.620899439,0.507936537,0.736842096
1.700157516,0.620899439,0.507936537,0.736842096
1.700945095,0.620899439,0.507936537,0.736842096
1.701732673,0.620899439,0.507936537,0.736842096
1.702520252,0.620899439,0.507936537,0.736842096
1.703307831,0.620899439,0.507936537,0.736842096
1.704095410,0.620899439,0.507936537,0.736842096
1.704882988,0.620899439,0.507936537,0.736842096
1.705670567,0.620899439,0.507936537,0.736842096
1.706458146,0.620899439,0.507936537,0.736842096
1.707245725,0.620899439,0.507936537,0.736842096
1.708033303,0.620899439,0.507936537,0.736842096
1.708820882,0.620899439,0.507936537,0.736842096
1.709608461,0.620899439,0.507936537,0.736842096
1.710396040,0.620899439,0.507936537,0.736842096
1.711183618,0.620899439,0.507936537,0.736842096
1.711971197,0.620899439,0.507936537,0.736842096
1.712758776,0.620899439,0.507936537,0.736842096
1.713546355,0.620899439,0.507936537,0.736842096
1.714333933,0.620899439,0.507936537,0.736842096
1.715121512,0.620899439,0.507936537,0.736842096
1.715909091,0.620899439,0.507936537,0.736842096
1.716696670,0.620899439,0.507936537,0.736842096
1.717484248,0.620899439,0.507936537,0.736842096
1.718271827,0.620899439,0.507936537,0.736842096
1.719059406,0.620899439,0.507936537,0.736842096
1.719846985,0.620899439,0.507936537,0.736842096
1.720634563,0.620899439,0.507936537,0.736842096
1.721422142,0.620899439,0.507936537,0.736842096
1.722209721,0.620899439,0.507936537,0.736842096
1.722997300,0.620899439,0.507936537,0.736842096
1.723784878,0.620899439,0.507936537,0.736842096
1.724572457,0.620899439,0.507936537,0.736842096
1.725360036,0.620899439,0.507936537,0.736842096
1.726147615,0.620899439,0.507936537,0.736842096
1.726935194,0.620899439,0.507936537,0.736842096
1.727722772,0.620899439,0.507936537,0.736842096
1.728510351,0.620899439,0.507936537,0.736842096
1.729297930,0.620899439,0.507936537,0.736842096
1.730085509,0.620899439,0.507936537,0.736842096
1.730873087,0.620899439,0.507936537,0.736842096
1.731660666,0.620899439,0.507936537,0.736842096
1.732448245,0.620899439,0.507936537,0.736842096
1.733235824,0.620899439,0.507936537,0.736842096
1.734023402,0.620899439,0.507936537,0.736842096
1.734810981,0.620899439,0.507936537,0.736842096
1.735598560,0.620899439,0.507936537,0.736842096
1.736386139,0.620899439,0.507936537,0.736842096
1.737173717,0.620899439,0.507936537,0.736842096
1.737961296,0.620899439,0.507936537,0.736842096
1.738748875,0.620899439,0.507936537,0.736842096
1.739536454,0.620899439,0.507936537,0.736842096
1.740324032,0.620899439,0.507936537,0.736842096
1.741111611,0.620899439,0.507936537,0.736842096
1.741899190,0.620899439,0.507936537,0.736842096
1.742686769,0.620899439,0.507936537,0.736842096
1.743474347,0.620899439,0.507936537,0.736842096
1.744261926,0.620899439,0.507936537,0.736842096
1.745049505,0.620899439,0.507936537,0.736842096
1.745837084,0.620899439,0.507936537,0.736842096
1.746624662,0.620899439,0.507936537,0.736842096
1.747412241,0.620899439,0.507936537,0.736842096
1.748199820,0.620899439,0.507936537,0.736842096
1.748987399,0.620899439,0.507936537,0.736842096
1.749774977,0.620899439,0.507936537,0.736842096
1.750562556,0.620899439,0.507936537,0.736842096
1.751350135,0.620899439,0.507936537,0.736842096
1.752137714,0.620899439,0.507936537,0.736842096
1.752925293,0.620899439,0.507936537,0.736842096
1.753712871,0.620899439,0.507936537,0.736842096
1.754500450,0.620899439,0.507936537,0.736842096
1.755288029,0.620899439,0.507936537,0.736842096
1.756075608,0.620899439,0.507936537,0.736842096
1.756863186,0.620899439,0.507936537,0.736842096
1.757650765,0.620899439,0.507936537,0.736842096
1.758438344,0.620899439,0.507936537,0.736842096
1.759225923,0.620899439,0.507936537,0.736842096
1.760013501,0.620899439,0.507936537,0.736842096
1.760801080,0.620899439,0.507936537,0.736842096
1.761588659,0.620899439,0.507936537,0.736842096
1.762376238,0.620899439,0.507936537,0.736842096
1.763163816,0.620899439,0.507936537,0.736842096
1.763951395,0.620899439,0.507936537,0.736842096
1.764738974,0.620899439,0.507936537,0.736842096
1.765526553,0.620899439,0.507936537,0.736842096
1.766314131,0.620899439,0.507936537,0.736842096
1.767101710,0.620899439,0.507936537,0.736842096
1.767889289,0.620899439,0.507936537,0.736842096
1.768676868,0.620899439,0.507936537,0.736842096
1.769464446,0.620899439,0.507936537,0.736842096
1.770252025,0.620899439,0.507936537,0.736842096
1.771039604,0.620899439,0.507936537,0.736842096
1.771827183,0.620899439,0.507936537,0.736842096
1.772614761,0.620899439,0.507936537,0.736842096
1.773402340,0.620899439,0.507936537,0.736842096
1.774189919,0.620899439,0.507936537,0.736842096
1.774977498,0.620899439,0.507936537,0.736842096
1.775765077,0.620899439,0.507936537,0.736842096
1.776552655,0.620899439,0.507936537,0.736842096
1.777340234,0.620899439,0.507936537,0.736842096
1.778127813,0.620899439,0.507936537,0.736842096
1.778915392,0.620899439,0.507936537,0.736842096
1.779702970,0.620899439,0.507936537,0.736842096
1.780490549,0.620899439,0.507936537,0.736842096
1.781278128,0.620899439,0.507936537,0.736842096
1.782065707,0.620899439,0.507936537,0.736842096
1.782853285,0.620899439,0.507936537,0.736842096
1.783640864,0.620899439,0.507936537,0.736842096
1.784428443,0.620899439,0.507936537,0.736842096
1.785216022,0.620899439,0.507936537,0.736842096
1.786003600,0.620899439,0.507936537,0.736842096
1.786791179,0.620899439,0.507936537,0.736842096
1.787578758,0.620899439,0.507936537,0.736842096
1.788366337,0.620899439,0.507936537,0.736842096
1.789153915,0.620899439,0.507936537,0.736842096
1.789941494,0.620899439,0.507936537,0.736842096
1.790729073,0.620899439,0.507936537,0.736842096
1.791516652,0.620899439,0.507936537,0.736842096
1.792304230,0.620899439,0.507936537,0.736842096
1.793091809,0.620899439,0.507936537,0.736842096
1.793879388,0.620899439,0.507936537,0.736842096
1.794666967,0.620899439,0.507936537,0.736842096
1.795454545,0.620899439,0.507936537,0.736842096
1.796242124,0.620899439,0.507936537,0.736842096
1.797029703,0.620899439,0.507936537,0.736842096
1.797817282,0.620899439,0.507936537,0.736842096
1.798604860,0.620899439,0.507936537,0.736842096
1.799392439,0.620899439,0.507936537,0.736842096
1.800180018,0.620899439,0.507936537,0.736842096
1.800967597,0.620899439,0.507936537,0.736842096
1.801755176,0.620899439,0.507936537,0.736842096
1.802542754,0.620899439,0.507936537,0.736842096
1.803330333,0.620899439,0.507936537,0.736842096
1.804117912,0.620899439,0.507936537,0.736842096
1.804905491,0.620899439,0.507936537,0.736842096
1.805693069,0.620899439,0.507936537,0.736842096
1.806480648,0.620899439,0.507936537,0.736842096
1.807268227,0.620899439,0.507936537,0.736842096
1.808055806,0.620899439,0.507936537,0.736842096
1.808843384,0.620899439,0.507936537,0.736842096
1.809630963,0.620899439,0.507936537,0.736842096
1.810418542,0.620899439,0.507936537,0.736842096
1.811206121,0.620899439,0.507936537,0.736842096
1.811993699,0.620899439,0.507936537,0.736842096
1.812781278,0.620899439,0.507936537,0.736842096
1.813568857,0.620899439,0.507936537,0.736842096
1.814356436,0.620899439,0.507936537,0.736842096
1.815144014,0.620899439,0.507936537,0.736842096
1.815931593,0.620899439,0.507936537,0.736842096
1.816719172,0.620899439,0.507936537,0.736842096
1.817506751,0.620899439,0.507936537,0.736842096
1.818294329,0.620899439,0.507936537,0.736842096
1.819081908,0.620899439,0.507936537,0.736842096
1.819869487,0.620899439,0.507936537,0.736842096
1.820657066,0.620899439,0.507936537,0.736842096
1.821444644,0.620899439,0.507936537,0.736842096
1.822232223,0.620899439,0.507936537,0.736842096
1.823019802,0.620899439,0.507936537,0.736842096
1.823807381,0.620899439,0.507936537,0.736842096
1.824594959,0.620899439,0.507936537,0.736842096
1.825382538,0.620899439,0.507936537,0.736842096
1.826170117,0.620899439,0.507936537,0.736842096
1.826957696,0.620899439,0.507936537,0.736842096
1.827745275,0.620899439,0.507936537,0.736842096
1.828532853,0.620899439,0.507936537,0.736842096
1.829320432,0.620899439,0.507936537,0.736842096
1.830108011,0.620899439,0.507936537,0.736842096
1.830895590,0.620899439,0.507936537,0.736842096
1.831683168,0.620899439,0.507936537,0.736842096
1.832470747,0.620899439,0.507936537,0.736842096
1.833258326,0.620899439,0.507936537,0.736842096
1.834045905,0.620899439,0.507936537,0.736842096
1.834833483,0.620899439,0.507936537,0.736842096
1.835621062,0.620899439,0.507936537,0.736842096
1.836408641,0.620899439,0.507936537,0.736842096
1.837196220,0.620899439,0.507936537,0.736842096
1.837983798,0.620899439,0.507936537,0.736842096
1.838771377,0.620899439,0.507936537,0.736842096
1.839558956,0.620899439,0.507936537,0.736842096
1.840346535,0.620899439,0.507936537,0.736842096
1.841134113,0.620899439,0.507936537,0.736842096
1.841921692,0.620899439,0.507936537,0.736842096
1.842709271,0.620899439,0.507936537,0.736842096
1.843496850,0.620899439,0.507936537,0.736842096
1.844284428,0.620899439,0.507936537,0.736842096
1.845072007,0.620899439,0.507936537,0.736842096
1.845859586,0.620899439,0.507936537,0.736842096
1.846647165,0.620899439,0.507936537,0.736842096
1.847434743,0.620899439,0.507936537,0.736842096
1.848222322,0.620899439,0.507936537,0.736842096
1.849009901,0.620899439,0.507936537,0.736842096
1.849797480,0.620899439,0.507936537,0.736842096
1.850585059,0.620899439,0.507936537,0.736842096
1.851372637,0.620899439,0.507936537,0.736842096
1.852160216,0.620899439,0.507936537,0.736842096
1.852947795,0.620899439,0.507936537,0.736842096
1.853735374,0.620899439,0.507936537,0.736842096
1.854522952,0.620899439,0.507936537,0.736842096
1.855310531,0.620899439,0.507936537,0.736842096
1.856098110,0.620899439,0.507936537,0.736842096
1.856885689,0.620899439,0.507936537,0.736842096
1.857673267,0.620899439,0.507936537,0.736842096
1.858460846,0.620899439,0.507936537,0.736842096
1.859248425,0.620899439,0.507936537,0.736842096
1.860036004,0.620899439,0.507936537,0.736842096
1.860823582,0.620899439,0.507936537,0.736842096
1.861611161,0.620899439,0.507936537,0.736842096
1.862398740,0.620899439,0.507936537,0.736842096
1.863186319,0.620899439,0.507936537,0.736842096
1.863973897,0.620899439,0.507936537,0.736842096
1.864761476,0.620899439,0.507936537,0.736842096
1.865549055,0.620899439,0.507936537,0.736842096
1.866336634,0.620899439,0.507936537,0.736842096
1.867124212,0.620899439,0.507936537,0.736842096
1.867911791,0.620899439,0.507936537,0.736842096
1.868699370,0.620899439,0.507936537,0.736842096
1.869486949,0.620899439,0.507936537,0.736842096
